jobID,Real,Guess,Calc,pFound,len
74048,17.0,10.64,0.5,0.2,5
43411,66.0,156.48,265.0,0.6,58
50034,12.5,10.56,8.5,0.0,16
74150,19.5,13.28,22.57,0.07,44
74190,19.0,9.28,3.0,0.24,17
74192,7.5,19.04,72.44,0.17,12
72933,102.0,85.84,75.0,0.29,126
74218,60.0,37.2,40.0,0.32,81
67897,46.0,25.68,24.0,0.19,43
74341,3.5,12.32,5.69,0.2,5
18695,53.5,22.96,139.8,0.53,19
74390,5.5,14.16,31.48,0.73,11
74393,3.5,10.56,23.27,0.0,6
50061,4.0,10.56,9.0,0.0,12
74548,57.5,69.68,78.52,0.31,101
74610,1.5,10.56,1.25,0.0,5
74616,3.0,10.56,2.0,0.0,2
73852,150.5,112.0,263.0,0.29,95
74315,5.0,10.56,6.0,0.0,4
48885,10.0,13.12,10.0,0.17,12
74680,5.5,10.56,4.0,0.0,2
74696,3.0,11.52,3.0,0.2,5
74514,6.0,10.56,1.0,0.0,1
74592,2.5,10.56,4.0,0.0,1
74757,1.0,10.56,1.8,0.0,3
74786,30.5,48.08,10.0,0.31,48
74738,29.0,26.64,9.0,0.27,26
74600,6.5,10.56,5.0,0.0,1
74910,11.0,17.92,39.0,0.4,5
74921,1.5,10.56,1.0,0.0,3
74958,52.5,36.4,70.0,0.39,46
74571,7.5,10.56,4.0,0.0,1
75050,10.5,8.96,15.0,0.33,18
73803,6.0,14.24,8.0,0.75,16
75100,65.5,66.4,386.0,0.36,105
75154,192.5,65.04,310.0,0.37,95
75161,33.0,10.56,30.0,0.0,4
74951,9.0,10.56,9.0,0.0,2
75194,1.0,10.56,5.1,0.0,2
73418,5.0,10.32,3.5,0.33,3
75269,3.5,10.56,3.5,0.0,5
72359,27.0,14.72,15.0,0.3,64
73788,9.0,10.88,4.0,0.11,18
75326,1.0,10.56,1.33,0.0,7
75395,28.0,32.16,32.0,0.55,20
67085,38.5,104.56,70.0,0.54,48
75472,7.5,35.68,38.97,0.4,5
75527,3.5,10.56,3.5,0.0,4
75543,11.5,10.56,4.0,0.0,6
75558,7.5,19.52,23.27,0.33,6
75563,3.0,10.56,5.0,0.0,3
75624,18.5,11.92,8.0,0.07,29
75635,6.0,12.48,6.0,0.25,24
75565,5.5,15.52,2.5,0.3,10
15607,21.0,10.56,15.0,0.0,14
75758,3.0,10.56,9.04,0.0,5
75729,40.0,61.6,30.0,0.32,41
45413,22.0,11.76,21.0,0.25,16
75476,8.0,10.56,7.5,0.0,4
75820,6.0,15.52,4.3,0.11,19
75821,17.5,51.92,25.0,0.33,12
75846,5.5,16.96,5.0,0.57,7
75880,3.5,18.56,38.22,0.25,4
72229,2.0,15.68,2.5,0.14,7
76026,2.5,13.68,2.5,0.22,9
76045,157.5,26.8,71.0,0.17,75
75968,2.0,10.56,2.0,0.0,5
76139,8.5,11.2,10.0,0.32,25
75351,3.5,10.56,2.0,0.0,9
65083,29.0,32.48,21.0,0.22,46
76157,8.5,10.56,1.45,0.0,6
76137,7.0,13.2,5.0,0.25,8
76200,19.0,10.64,0.05,0.11,46
76201,7.5,19.52,23.27,0.29,7
50208,6.5,24.72,10.0,0.12,16
76165,31.0,16.08,26.5,0.22,59
50213,32.0,15.2,14.0,0.13,15
76311,1.0,10.56,6.0,0.0,3
50215,10.0,28.88,10.0,0.33,12
44457,121.5,40.88,237.6,0.62,24
63727,28.5,10.56,31.5,0.0,12
76385,1.0,10.56,9.0,0.0,1
76435,5.0,10.56,0.25,0.0,7
76436,1.0,10.56,0.5,0.0,4
76438,8.0,18.16,29.0,0.31,16
22707,68.0,276.8,105.0,0.25,114
76461,7.5,13.6,23.27,0.33,6
76564,7.0,10.56,2.1,0.0,4
72200,51.5,9.68,1.0,0.11,61
76605,14.0,19.28,15.0,0.21,47
76614,3.0,10.24,5.0,0.06,17
76615,33.5,13.52,20.0,0.38,58
76622,1.0,10.56,23.27,0.0,12
40735,13.0,11.68,14.54,0.22,36
75922,20.0,18.72,24.0,0.29,58
42365,1.5,10.56,6.0,0.0,1
76666,24.5,51.76,20.0,0.34,53
76696,142.5,14.48,10.85,0.33,3
76703,8.0,10.56,8.0,0.0,3
76037,30.0,44.88,7.5,0.17,47
76789,1.0,10.56,2.5,0.0,2
72889,7.0,10.56,7.5,0.0,5
71459,9.0,11.36,4.5,0.36,11
50272,85.0,13.52,30.0,0.55,42
73127,5.0,10.56,6.5,0.0,8
20848,140.5,33.84,134.5,0.25,102
76996,7.5,38.72,23.27,0.33,3
42597,2.0,10.56,104.0,0.0,1
77005,7.5,10.56,23.27,0.0,3
77053,10.0,10.56,3.5,0.0,1
46570,14.5,10.56,13.5,0.0,1
77104,11.5,10.56,12.5,0.0,4
77135,43.0,181.36,69.15,0.5,38
77137,52.5,58.96,47.5,0.4,52
77159,8.0,10.56,0.5,0.0,7
77165,19.5,38.08,12.0,0.43,53
77175,48.5,43.2,38.5,0.28,57
76381,18.0,24.08,77.0,0.07,14
77230,1.0,10.56,0.25,0.0,3
74688,3.0,10.08,204.0,0.42,12
75236,13.0,23.84,15.0,0.41,29
50298,5.0,10.56,2.0,0.0,7
72751,3.0,10.56,27.5,0.0,2
77364,23.0,26.56,25.0,0.38,39
77423,9.5,10.56,16.0,0.0,9
76939,27.0,68.96,22.5,0.05,21
75388,13.0,81.6,2.0,0.1,77
77476,20.0,44.96,20.0,0.21,43
77521,39.0,20.32,8.0,0.41,39
72996,8.5,10.56,10.0,0.0,11
75990,80.0,60.08,341.0,0.44,64
77633,3.0,10.56,4.3,0.0,8
76144,13.0,10.56,2.0,0.0,11
77703,2.0,10.56,18.0,0.0,3
77648,8.0,15.28,9.0,0.13,15
77783,2.5,10.56,6.0,0.0,4
27458,3.5,18.08,27.0,0.12,25
77817,15.0,10.56,30.0,0.0,4
77839,5.0,10.56,6.5,0.0,1
77116,218.5,17.76,92.0,0.16,73
77882,2.0,43.92,1.3,0.52,29
77935,13.0,22.4,2.6,0.5,4
17936,453.5,495.04,342.0,0.24,333
44668,238.0,216.48,282.0,0.27,214
77952,2.0,10.56,3.0,0.0,4
78044,1.0,10.56,102.1,0.0,2
78056,10.0,10.56,38.72,0.0,4
78079,29.5,13.04,24.0,0.14,7
78099,55.5,9.84,11.0,0.14,14
78136,1.5,10.56,3.5,0.0,3
78165,4.0,10.08,8.17,0.22,9
36615,63.0,45.68,34.0,0.4,52
78218,4.0,10.56,4.0,0.0,6
47188,2.0,11.52,12.0,0.5,6
987,42.0,11.76,5.0,0.12,17
78374,12.0,20.0,10.0,0.2,20
78376,25.5,39.2,30.0,0.29,59
78392,7.5,12.64,19.5,0.21,38
76268,19.0,10.48,11.5,0.17,18
78407,1.0,10.56,2.0,0.0,2
78412,3.0,11.52,2.0,0.12,8
78427,7.5,16.8,5.0,0.17,6
78434,117.0,19.76,28.0,0.2,15
78448,24.0,45.84,24.0,0.48,31
50397,16.5,20.16,1.5,0.2,44
75674,50.5,65.92,70.0,0.11,19
78544,5.0,18.56,0.25,0.12,8
78545,1.0,10.88,1.0,0.25,4
50407,4.0,10.56,2.0,0.0,10
78579,5.0,10.56,11.0,0.0,7
65992,125.5,47.28,78.0,0.11,129
40449,297.5,105.44,63.0,0.19,167
78591,2.5,19.28,3.1,0.4,5
78627,3.0,10.16,4.0,0.1,10
78634,5.5,11.28,7.5,0.44,16
78644,2.0,10.56,2.0,0.0,5
78647,8.5,26.16,73.74,0.11,9
78671,3.0,10.56,3.0,0.0,2
77901,5.5,11.2,4.0,0.07,14
77730,46.5,13.12,21.0,0.19,75
66353,17.0,10.56,744.0,0.0,17
74228,33.5,12.8,21.0,0.25,4
78830,5.0,26.16,0.25,0.18,17
78883,21.0,15.92,22.5,0.2,30
73322,74.0,46.4,317.5,0.35,46
78943,368.5,10.56,1.3,0.0,19
76904,3.0,10.56,5.0,0.0,5
50438,18.0,11.2,10.5,0.15,27
78956,12.0,16.8,29.5,0.45,29
78753,13.5,14.96,15.0,0.24,37
79017,5.5,12.88,128.9,0.29,7
79082,25.0,19.28,75.0,0.64,28
72573,46.5,11.12,15.0,0.02,46
79141,15.0,23.68,0.5,0.2,10
79148,4.5,14.16,3.41,0.13,15
79155,1.0,15.52,4.05,0.15,13
79158,45.5,62.24,60.0,0.55,56
79160,10.0,13.84,7.5,0.3,40
47599,1.0,23.6,45.15,0.33,3
79200,13.5,13.28,20.0,0.25,8
79243,9.0,14.64,45.0,0.24,25
73065,40.0,42.0,38.5,0.36,66
79270,400.5,124.8,60.0,0.25,76
79284,4.0,10.56,2.0,0.0,4
79309,13.5,24.0,30.0,0.41,41
39146,31.0,12.32,35.0,0.32,53
76976,56.5,27.28,45.0,0.04,45
77948,6.5,11.6,4.5,0.15,13
73787,39.0,19.2,30.5,0.34,68
79402,6.0,10.56,110.0,0.0,4
79407,1.0,10.16,5.5,0.33,3
31259,27.5,24.32,50.15,0.53,19
79432,1.0,10.56,1.3,0.0,5
79548,19.5,29.12,66.76,0.09,23
79550,5.5,11.2,20.0,1.0,1
16209,66.5,77.52,118.0,0.37,87
79681,3.0,10.96,3.0,0.33,3
78517,3.5,10.56,8.0,0.0,2
79751,2.0,10.56,1.3,0.0,7
79756,59.0,70.48,100.0,0.54,81
79807,3.0,10.56,1.25,0.0,5
79810,8.0,12.8,48.0,0.22,18
50525,8.5,10.56,4.0,0.0,3
50527,8.5,10.56,3.0,0.0,5
79866,8.0,10.56,8.0,0.0,4
79872,24.5,14.48,45.0,0.11,9
79896,1.0,10.56,0.75,0.0,1
79912,58.0,143.12,30.0,0.34,59
79930,1.5,14.0,9.5,0.33,3
79941,9.5,11.6,5.0,0.27,11
45965,27.5,37.44,35.0,0.3,44
80055,6.5,12.64,6.0,0.14,14
27590,98.0,241.92,48.5,0.43,124
80133,5.0,26.8,2.0,0.14,22
80140,27.0,68.88,10.27,0.38,34
80154,6.0,15.52,2.5,0.11,18
75222,3.0,10.16,70.0,0.33,3
79545,41.5,15.68,120.0,0.44,32
80268,5.0,11.44,5.05,0.17,6
80314,12.0,10.56,3.6,0.0,3
80356,47.5,50.24,41.0,0.19,53
78716,13.0,10.72,4.0,0.35,17
41728,10.0,11.68,40.0,0.17,12
46022,6.0,10.08,5.5,0.12,26
80565,48.0,16.72,29.5,0.21,58
80563,5.0,27.76,4.9,0.5,6
80581,15.0,14.32,17.0,0.2,10
79506,4.0,10.88,4.0,0.08,12
80542,2.0,10.56,2.0,0.0,7
80644,7.5,21.92,16.88,0.5,4
72958,31.5,20.96,23.5,0.32,53
50613,55.5,65.28,7.5,0.44,43
80769,21.5,10.56,55.0,0.0,1
80810,274.5,107.12,135.0,0.12,129
80821,1.5,13.04,2.5,0.5,2
80832,15.0,28.08,9.34,0.2,5
80836,9.5,10.56,9.0,0.0,10
50620,30.5,23.28,29.5,0.71,14
81005,19.0,16.24,26.0,0.2,40
81015,7.5,19.28,9.34,0.4,5
79570,6.0,10.56,4.0,0.0,4
80805,1.5,10.56,2.0,0.0,3
81098,2.0,10.56,8.79,0.0,4
48496,12.0,20.32,8.0,0.29,41
43791,24.5,10.56,30.0,0.0,8
81118,104.0,104.48,290.05,0.29,96
81193,11.0,10.56,5.0,0.0,14
81212,1.0,10.56,38.5,0.0,13
75486,9.5,13.44,19.7,0.14,28
81296,5.0,10.56,1.25,0.0,8
60161,10.5,9.6,22.5,0.3,10
81324,16.0,10.56,141.0,0.0,1
81345,6.0,10.56,4.24,0.0,7
81373,23.5,11.6,30.0,0.12,16
76224,22.5,36.08,105.4,0.68,22
81444,28.5,12.32,37.0,0.05,20
81447,3.5,10.56,3.0,0.0,4
81475,7.5,16.96,7.54,0.18,17
81480,10.5,10.56,7.45,0.0,8
81495,10.0,10.56,15.0,0.0,3
81498,1.0,10.56,1.25,0.0,4
81215,1.0,13.2,1.0,1.0,2
81665,5.0,10.56,1.25,0.0,8
81713,101.5,65.84,29.0,0.23,77
50685,76.5,39.84,60.0,0.19,57
81828,3.0,10.56,1.25,0.0,8
81831,15.0,21.92,21.55,0.4,5
81997,7.5,10.56,4.0,0.0,3
82062,6.0,10.56,8.0,0.0,3
82068,3.0,13.04,3.1,0.2,5
82209,5.0,10.56,1.5,0.0,7
82225,25.0,51.04,70.0,0.71,28
82238,5.0,25.36,10.0,0.2,5
82285,10.0,10.56,3.0,0.0,15
82294,12.0,16.32,14.0,0.29,7
33720,34.5,10.16,7.5,0.05,21
82424,59.0,50.8,26.7,0.28,43
82448,5.0,31.76,30.0,0.55,11
50754,45.5,36.56,39.5,0.06,63
82575,1.5,10.56,30.0,0.0,6
77548,59.0,12.8,30.0,0.23,40
81882,5.5,10.56,3.0,0.0,17
82643,23.0,12.96,16.0,0.22,46
82649,4.5,23.04,3.0,0.11,9
82335,30.0,16.56,28.0,0.12,42
46181,7.0,21.12,7.0,0.28,29
82849,10.5,12.32,7.5,0.33,3
82875,2.0,10.56,2.0,0.0,4
83121,27.5,16.56,26.19,0.44,39
83148,2.0,10.56,1.25,0.0,7
83154,6.5,10.56,4.0,0.0,8
76274,168.0,17.44,114.0,0.18,142
74649,9.0,31.76,7.5,0.22,23
83269,7.5,15.2,3.85,0.67,12
83284,7.5,12.64,2.55,0.86,22
83286,14.0,13.04,7.0,0.17,6
83291,18.0,16.48,20.0,0.27,51
83298,1.0,10.56,1.3,0.0,4
83310,1.0,10.56,1.3,0.0,5
83313,8.5,10.56,9.5,0.0,1
83219,8.0,11.44,6.0,0.2,5
41796,1.5,10.56,10.0,0.0,3
83348,7.0,12.16,19.55,0.6,10
78522,15.5,27.12,28.0,0.04,24
83409,7.0,10.56,19.0,0.0,6
83437,3.0,10.56,1.25,0.0,6
82115,6.0,10.56,6.0,0.0,8
83480,1.0,10.56,1.3,0.0,15
83339,40.0,10.56,120.0,0.0,1
83504,7.5,19.44,8.29,0.5,4
50856,2.0,10.56,2.0,0.0,4
83521,5.5,10.48,4.61,0.2,5
83573,5.5,10.56,6.0,0.0,1
83634,16.0,32.88,9.0,0.19,36
50866,25.0,10.56,16.0,0.0,1
83709,2.5,10.56,3.0,0.0,2
83741,50.5,11.92,30.0,0.2,10
83786,3.0,13.04,2.5,0.1,10
83798,11.0,24.24,82.5,0.42,62
83811,1.0,12.32,30.0,0.12,8
50880,8.0,56.24,120.0,0.6,5
83839,17.0,9.92,18.0,0.18,38
83866,3.0,10.56,3.0,0.0,1
83900,1.75,10.56,23.27,0.0,2
83903,5.0,11.28,3.0,0.33,6
83923,7.5,13.12,17.5,0.67,6
83926,2.0,10.56,2.0,0.0,7
83710,50.5,34.16,7.5,0.36,64
83928,10.0,10.56,10.5,0.0,4
83932,4.0,10.56,1.25,0.0,9
83935,8.0,11.76,21.0,0.83,6
83946,22.5,58.08,64.0,0.43,28
83979,20.0,18.56,16.0,0.11,9
82246,10.0,13.04,4.0,0.06,17
83982,7.5,18.96,8.68,0.33,6
83991,4.0,10.56,1.55,0.0,8
84077,7.5,18.96,23.27,0.22,9
39865,24.0,16.8,13.5,0.21,34
46142,37.5,21.76,37.5,0.09,57
50916,3.0,13.04,4.0,0.17,6
84046,3.5,10.56,6.0,0.0,12
43476,253.0,548.08,200.0,0.26,161
84230,7.5,20.08,37.06,0.29,7
84241,7.5,18.96,30.03,0.5,4
84260,8.5,18.96,55.11,0.33,6
84290,7.5,10.32,57.24,0.28,18
47050,15.0,55.04,382.5,0.67,9
84347,10.0,9.52,10.0,0.32,19
84369,51.5,35.6,7.5,0.17,116
84396,1.0,13.04,3.55,0.25,4
84403,1.0,10.56,6.0,0.0,1
9821,16.0,10.56,170.0,0.0,2
77818,12.0,10.56,20.0,0.0,2
84412,23.0,10.4,41.42,0.12,8
84416,8.0,11.12,3.0,0.17,6
84519,6.5,10.88,6.0,0.05,20
40055,88.5,176.64,98.0,0.46,37
84611,6.5,18.56,9.0,0.11,9
84612,64.0,31.6,21.0,0.28,65
84632,108.0,10.56,4.0,0.0,6
50959,5.0,8.8,7.0,0.55,42
84737,13.0,13.04,1.35,1.0,1
50972,9.5,10.56,8.0,0.0,4
38170,37.5,9.44,206.3,0.27,15
84818,17.0,10.56,70.0,0.0,2
84823,22.5,36.0,2.9,0.21,14
84825,3.0,10.16,0.5,0.12,8
84854,4.0,13.04,5.35,0.25,4
84671,3.0,10.88,5.0,0.17,6
84864,2.0,10.56,0.5,0.0,7
84873,1.0,10.56,1.12,0.0,3
84878,3.0,31.68,0.5,0.5,14
84897,5.0,11.2,5.06,0.11,9
84905,15.0,11.76,1.3,0.5,2
84926,4.0,10.56,1.25,0.0,8
46397,26.0,42.88,141.0,0.59,37
84941,20.5,10.88,13.0,0.28,32
18648,408.0,381.92,316.5,0.2,353
84974,1.0,10.8,13.05,1.0,1
84998,2.5,13.04,2.5,0.5,2
84637,15.0,43.76,15.0,0.1,20
85037,31.0,18.16,32.0,0.11,36
2922,103.0,512.24,135.5,0.33,127
85169,25.0,30.56,22.5,0.52,31
51018,23.0,16.56,11.0,0.17,18
85188,4.0,13.04,2.25,0.14,7
81769,70.0,27.92,2.0,0.37,62
85210,4.0,11.76,4.0,0.25,4
84499,5.0,10.56,5.5,0.0,4
85317,6.5,12.8,5.4,0.2,10
51034,37.0,10.56,60.0,0.0,2
85374,22.5,36.4,18.0,0.19,52
85375,2.0,10.56,0.5,0.0,12
85380,5.0,10.56,2.95,0.0,5
85382,7.5,10.72,1.9,0.57,7
51039,48.0,28.08,242.5,0.39,49
51047,2.0,10.56,15.0,0.0,3
84742,4.0,14.56,4.0,0.12,8
85502,1.5,10.56,9.0,0.0,1
85535,15.5,15.36,15.0,0.09,33
85278,7.0,16.32,65.25,0.5,10
75256,8.5,21.12,7.0,0.21,38
51055,20.5,10.56,30.0,0.0,1
47803,27.0,10.56,84.0,0.0,1
85720,2.0,10.56,5.0,0.0,2
85723,42.17,16.24,31.15,0.4,5
85275,2.0,10.56,5.0,0.0,3
85776,26.0,35.36,30.0,0.29,48
85800,17.5,55.28,12.39,0.68,31
85820,42.0,31.52,842.72,0.44,18
85827,4.5,23.04,4.0,0.2,5
85855,4.0,15.76,3.5,0.25,8
85928,3.5,13.04,15.5,0.25,4
85748,4.0,10.56,3.0,0.0,2
86015,35.5,13.04,1.25,0.14,7
85501,6.0,10.56,6.0,0.0,15
51097,1.5,10.56,3.0,0.0,5
80778,57.0,55.84,39.5,0.33,60
81681,16.0,11.12,15.0,0.1,20
86051,1.0,10.56,1.5,0.0,4
73672,77.5,125.84,481.5,0.3,56
81659,50.0,10.56,42.0,0.0,28
67380,112.5,10.56,94.0,0.0,37
85142,7.0,11.68,8.0,0.07,15
86227,16.0,16.0,43.6,0.14,7
86257,72.5,88.32,95.0,0.23,139
86260,20.0,67.2,40.0,0.57,14
86262,2.0,13.92,2.0,0.8,10
86284,5.0,10.56,12.0,0.4,5
86295,1.0,10.56,0.5,0.0,8
86303,50.0,16.0,15.15,0.08,12
86311,42.0,66.24,60.0,0.53,81
86340,11.0,10.4,20.0,0.17,6
86485,4.0,13.04,1.25,0.14,7
86495,347.0,10.56,1.0,0.0,1
86529,22.0,15.52,30.0,0.08,24
86530,5.0,13.04,7.0,0.25,4
86620,37.0,50.32,31.85,0.45,33
86654,10.0,13.2,35.0,0.09,11
86670,7.5,10.56,8.5,0.0,10
86749,8.0,10.56,8.0,0.0,3
86777,2.0,10.56,5.5,0.0,4
86819,1.0,10.56,2.5,0.0,1
86866,5.0,15.28,9.15,0.24,17
86880,10.0,13.04,13.0,0.11,9
84480,5.0,10.56,4.0,0.0,1
86923,12.0,13.04,11.68,0.14,7
86944,66.0,79.28,69.0,0.34,50
87021,1.0,10.56,5.0,0.0,1
87072,4.5,17.36,9.9,0.4,5
87088,12.0,16.0,4.5,0.38,8
85782,15.5,10.56,15.5,0.0,7
87145,5.0,24.72,30.0,0.2,10
84893,7.5,10.56,5.0,0.0,1
87181,10.0,15.2,10.0,0.08,24
87273,5.0,12.96,7.5,0.13,15
87275,7.5,19.04,9.9,0.33,6
87332,19.5,11.28,7.5,0.08,13
87334,4.0,11.44,4.0,0.2,5
87372,4.0,13.04,3.0,0.17,6
87387,3.0,13.12,1.0,0.26,27
11200,23.0,13.28,2094.0,0.67,15
85584,90.5,42.08,57.0,0.48,64
87499,3.0,10.56,8.0,0.0,1
87514,4.0,9.36,4.0,0.43,7
87018,2.5,14.0,2.0,0.14,7
87569,7.5,15.76,6.5,0.12,24
86904,2.0,8.72,8.0,0.38,16
87587,5.0,13.04,1.5,0.14,7
87602,16.0,32.16,37.5,0.44,48
87408,2.0,14.0,2.0,0.25,4
87687,4.0,15.68,19.52,0.4,5
87691,149.5,492.4,7.5,0.12,60
87705,4.5,10.56,5.0,0.0,3
84318,7.5,15.52,10.0,0.14,22
87729,3.0,13.04,4.4,0.09,11
85191,7.0,41.6,15.0,0.09,32
21510,77.5,16.64,71.15,0.56,9
87826,11.5,10.56,14.5,0.0,3
87835,5.01,10.56,7.5,0.0,2
86879,2.0,14.0,3.0,0.2,5
87873,4.5,13.04,3.5,0.14,7
87895,27.5,9.44,28.5,0.11,38
87899,4.0,16.8,7.0,0.25,4
87907,4.5,15.52,10.0,0.13,15
87912,5.5,10.56,8.53,0.0,5
88124,3.5,10.56,7.5,0.0,12
88156,7.5,12.32,7.5,0.1,10
84918,10.0,10.48,10.0,0.65,23
88319,4.0,15.76,6.28,0.25,12
88409,3.0,15.52,0.5,0.29,7
46149,186.0,66.0,140.0,0.39,23
88527,4.0,16.8,12.65,0.2,5
88561,14.5,77.84,59.5,0.24,42
88602,3.0,15.52,1.5,0.5,4
88638,4.0,21.92,8.0,0.5,4
88639,13.0,10.56,10.0,0.0,6
80518,208.5,32.72,83.0,0.14,102
40869,110.0,35.28,45.09,0.32,91
88647,7.5,10.48,8.0,0.25,4
71508,12.0,20.64,21.0,0.5,14
88699,3.0,13.04,11.5,0.09,11
2905,2.5,22.0,2.5,0.12,8
88707,10.0,13.6,2.0,0.29,7
79043,5.0,10.4,98.0,0.08,12
88720,22.5,10.56,2.0,0.0,4
48839,18.0,10.0,13.88,0.24,55
88747,4.0,13.04,10.92,0.25,4
88864,4.5,12.16,5.0,0.07,15
88922,10.5,13.04,3.5,0.1,10
88936,7.5,10.48,9.9,0.25,4
89091,4.0,21.92,9.9,0.5,4
89166,2.0,14.0,15.0,0.17,6
89172,3.0,12.16,0.14,0.17,6
89183,10.0,16.0,6.0,0.14,7
81152,15.0,13.28,30.0,0.33,3
75724,15.0,10.56,30.0,0.0,1
89213,4.0,21.92,9.9,0.5,4
84620,17.0,33.2,15.0,0.1,20
51421,4.0,30.48,2.0,0.5,12
89245,2.0,10.24,3.0,0.17,12
89295,10.0,16.0,5.0,0.17,6
89328,4.0,21.92,9.9,0.5,4
88978,21.0,18.88,11.0,0.67,3
89362,3.0,21.84,27.0,0.8,5
89507,13.0,28.8,17.0,0.23,31
89518,11.5,21.92,9.9,0.4,5
44406,3.5,38.96,7.5,0.2,15
89557,4.0,10.16,14.3,0.06,18
78140,16.0,16.96,31.5,0.62,16
51464,6.0,9.36,15.0,0.5,6
89674,3.5,13.36,3.0,0.12,8
86411,2.0,11.2,5.0,0.33,3
86412,3.0,10.56,2.0,0.0,2
89694,1.0,10.56,23.18,0.0,1
89761,17.5,11.68,10.0,0.28,39
89766,21.0,43.12,45.0,0.24,58
89856,47.0,21.2,40.0,0.26,54
89857,3.0,20.0,4.0,0.22,9
89231,21.0,17.44,30.0,0.09,33
89871,5.0,10.56,5.0,0.0,4
89954,2.0,13.04,0.85,0.12,8
89998,8.5,32.48,8.0,0.14,21
90064,4.0,12.64,21.85,0.29,7
90140,11.0,10.56,6.0,0.12,26
90150,1.0,11.68,3.0,0.2,5
45573,67.0,10.56,75.0,0.0,1
76327,6.0,10.56,20.0,0.0,6
88168,14.0,14.16,4.4,0.33,6
90379,15.5,10.56,5.5,0.0,5
90387,8.5,28.72,58.15,0.56,18
89317,8.0,10.56,5.0,0.0,2
90436,3.5,10.56,6.0,0.0,1
90445,4.5,10.56,12.0,0.0,6
88146,4.5,19.28,47.5,0.1,10
90490,27.05,10.56,1.0,0.0,3
84582,8.0,10.56,50.0,0.0,4
90680,4.0,40.0,24.28,0.11,35
90273,2.0,10.56,5.5,0.0,13
45684,69.5,17.68,72.65,0.35,57
85429,8.0,10.48,64.0,0.17,12
31185,21.0,10.56,75.0,0.0,1
51569,7.0,10.56,15.0,0.0,1
51570,13.5,10.56,30.0,0.0,1
90760,15.5,14.08,14.0,0.19,16
2155,89.0,202.16,95.0,0.27,66
89429,5.5,10.56,4.0,0.0,3
91018,2.38,10.56,5.5,0.0,11
18491,365.5,394.96,730.0,0.4,202
91036,34.0,46.08,18.0,0.29,24
51598,23.0,21.92,10.0,0.25,32
91126,72.0,10.56,48.0,0.0,1
91131,4.0,17.92,1.9,0.4,5
84392,42.5,27.44,44.0,0.27,71
91254,61.0,10.56,10.69,0.0,1
91285,65.0,10.56,22.46,0.0,9
89157,1.0,13.04,1.5,0.5,2
73244,37.0,19.2,26.5,0.12,17
48923,14.5,42.64,15.0,0.26,43
91354,5.0,87.6,17.5,0.58,33
91393,13.0,104.16,67.0,0.75,12
91402,2.0,10.56,2.0,0.0,3
91494,3.0,13.04,2.92,0.33,3
33019,7.0,10.56,81.0,0.0,1
91363,3.5,10.56,5.0,0.0,5
51641,16.0,8.56,16.89,0.3,20
91704,1.5,10.56,5.5,0.0,2
88380,6.5,10.56,6.0,0.0,1
91730,39.5,15.2,30.0,0.04,46
91799,4.0,10.56,13.0,0.0,5
50489,8.5,15.04,33.0,0.5,2
85489,29.0,25.68,18.0,0.36,64
91857,2.5,10.56,0.5,0.0,1
91014,1.5,10.56,5.0,0.0,3
91924,15.0,17.2,2.0,0.4,15
45362,5.0,10.64,6.0,0.08,13
91985,3.0,12.88,3.0,0.15,13
92000,2.0,10.56,1.5,0.0,2
92028,5.0,13.6,5.0,0.5,4
92102,11.0,20.08,14.0,0.4,15
43504,11.5,13.04,12.0,0.1,10
92265,10.5,10.48,4.0,0.09,11
91713,5.0,10.56,4.0,0.0,3
92290,3.0,18.24,4.0,0.25,16
92295,7.5,13.2,7.5,0.05,19
92303,21.0,10.56,5.0,0.0,5
92161,4.0,10.56,4.0,0.0,2
30617,68.0,109.84,54.0,0.42,88
90772,4.0,10.56,7.5,0.0,11
92366,50.5,27.2,3.0,0.46,59
92376,15.5,10.56,24.0,0.0,3
92427,42.0,21.92,7.0,0.09,11
85536,4.5,10.56,4.0,0.0,2
92513,4.0,10.56,76.0,0.0,5
92528,1.0,10.56,2.0,0.0,13
92554,10.5,11.12,4.0,0.4,5
51733,55.0,28.88,125.5,0.14,90
89863,32.0,9.92,3.74,0.2,10
92763,3.0,12.32,3.0,0.1,10
92843,14.0,16.0,4.0,0.14,7
89430,5.0,10.56,5.0,0.0,2
85848,79.0,25.2,86.0,0.41,34
93157,2.0,10.48,3.0,0.14,7
92519,4.0,10.56,4.0,0.0,2
93012,17.0,55.12,15.0,0.56,27
92481,9.0,10.56,6.0,0.0,3
93439,4.0,10.56,4.0,0.0,9
93484,4.0,17.6,2.58,0.19,16
93487,8.0,14.88,1.0,0.25,8
93545,3.0,19.6,0.5,0.2,10
90467,5.5,10.56,6.0,0.0,2
93678,15.0,10.56,6.9,0.0,12
93680,9.0,10.56,26.0,0.0,2
93720,2.5,9.68,5.0,0.6,5
93740,4.0,10.56,4.0,0.0,3
42177,24.0,51.12,204.0,0.5,34
93835,57.0,122.8,130.0,0.65,26
46126,8.5,15.12,8.0,0.08,26
40853,39.5,30.64,23.5,0.23,52
90590,6.0,10.56,6.0,0.0,3
51877,7.0,10.56,3.0,0.0,5
94187,1.0,14.0,2.0,0.2,5
88211,11.0,11.76,8.5,0.07,15
94224,1.0,10.56,125.0,0.0,3
93342,5.0,10.56,4.0,0.0,2
